,City ID,City Name,Longitude,Latitude,Cloudiness,Temp,Humidity,Wind Speed,Country,Date,Max Temp
0,2027042,Batagay-Alyta,130.4114,67.8006,100,47.12,86,4.23,RU,1659476926,47.12
1,339686,Debre Tabor,38.0167,11.85,100,50.32,96,3.06,ET,1659476927,50.32
2,1006984,East London,27.9116,-33.0153,79,65.57,61,6.46,ZA,1659476927,65.57
3,1819729,Hong Kong,114.1577,22.2855,100,83.05,82,1.01,HK,1659476861,84.38
4,4030556,Rikitea,-134.9692,-23.1203,73,72.36,76,21.0,PF,1659476928,72.36
5,2206939,Bluff,168.3333,-46.6,54,44.8,77,33.31,NZ,1659476928,44.8
6,4508778,Circleville,-82.946,39.6006,1,86.43,66,6.22,US,1659476799,88.84
7,4032243,Vaini,-175.2,-21.2,40,78.96,89,12.66,TO,1659476928,78.96
8,3424607,Tasiilaq,-37.6368,65.6145,18,48.36,60,4.25,GL,1659476929,48.36
9,5880054,Barrow,-156.7887,71.2906,85,48.74,54,12.55,US,1659476929,48.74
10,6201424,Mataura,168.8643,-46.1927,96,44.47,75,9.57,NZ,1659476929,44.47
11,5282297,Bethel,-73.414,41.3712,0,86.34,55,10.36,US,1659476930,89.69
12,5847411,Kahului,-156.47,20.8947,40,85.33,59,21.85,US,1659476930,87.82
13,3366880,Hermanus,19.2345,-34.4187,12,48.79,80,0.89,ZA,1659476930,48.79
14,3416888,Grindavik,-22.4338,63.8424,75,48.67,76,18.41,IS,1659476931,49.95
15,2022572,Khatanga,102.5,71.9667,100,44.01,72,4.85,RU,1659476931,44.01
16,276781,Beirut,35.4944,33.8889,20,81.34,78,3.44,LB,1659476695,81.34
17,6453316,Tromsø,18.957,69.6496,75,51.39,82,8.05,NO,1659476932,51.82
18,2075265,Busselton,115.3333,-33.65,97,54.59,61,30.33,AU,1659476932,54.59
19,4020109,Atuona,-139.0333,-9.8,3,77.25,77,16.31,PF,1659476932,77.25
20,3831208,Qaanaaq,-69.3632,77.484,97,46.76,58,1.36,GL,1659476933,46.76
21,5909514,Brooks,-111.8851,50.5834,0,76.77,34,16.11,CA,1659476933,76.98
22,5802636,Mattawa,-119.9028,46.7379,0,91.4,11,11.95,US,1659476933,91.4
23,2729907,Longyearbyen,15.6401,78.2186,75,51.64,82,5.75,SJ,1659476934,51.64
24,2015306,Tiksi,128.8694,71.6872,100,40.15,82,4.32,RU,1659476934,40.15
25,962367,Richards Bay,32.0377,-28.783,0,63.91,77,14.2,ZA,1659476934,63.91
26,3893726,Constitución,-72.4167,-35.3333,0,50.95,73,11.61,CL,1659476725,50.95
27,3466165,Cidreira,-50.2056,-30.1811,46,60.46,89,9.93,BR,1659476935,60.46
28,2120769,Talaya,152.75,61.3833,100,64.29,62,9.42,RU,1659476935,64.29
29,3443061,Chui,-53.4616,-33.6971,42,55.53,95,7.43,UY,1659476936,55.53
30,3883457,Lebu,-73.65,-37.6167,0,48.74,77,16.22,CL,1659476936,48.74
31,5746545,Portland,-122.6762,45.5234,4,85.64,46,1.99,US,1659476821,90.57
32,3471451,Arraial do Cabo,-42.0278,-22.9661,40,71.46,88,8.05,BR,1659476936,71.56
33,1508260,Novobirilyussy,90.6661,56.9514,100,52.54,78,4.23,RU,1659476937,52.54
34,2126199,Cherskiy,161.3,68.75,100,47.59,98,8.21,RU,1659476937,47.59
35,3418910,Upernavik,-56.1549,72.7868,91,45.75,74,6.04,GL,1659476937,45.75
36,1015776,Bredasdorp,20.0403,-34.5322,47,49.73,85,2.77,ZA,1659476938,49.73
37,4513583,Hamilton,-84.5333,39.1834,0,85.71,59,12.66,US,1659476814,89.17
38,3652764,Puerto Ayora,-90.3518,-0.7393,53,72.55,80,8.99,EC,1659476938,82.36
39,3691582,Talara,-81.2719,-4.5772,0,72.36,68,16.11,PE,1659476938,72.36
40,4946620,Palmer,-72.3287,42.1584,75,82.38,67,20.71,US,1659476939,88.5
41,3466704,Castro,-50.0119,-24.7911,0,62.44,57,3.38,BR,1659476939,62.44
42,2126123,Chokurdakh,147.9167,70.6333,100,54.43,62,7.11,RU,1659476940,54.43
43,1498161,Muzhi,64.6667,65.3667,83,56.43,68,6.46,RU,1659476940,56.43
44,3372707,Ribeira Grande,-28.7,38.5167,28,75.52,82,13.58,PT,1659476940,75.52
45,2381334,Atar,-13.0499,20.5169,8,94.57,31,10.8,MR,1659476910,94.57
46,3833367,Ushuaia,-68.3,-54.8,75,37.06,87,9.22,AR,1659476900,37.06
47,5848280,Kapaa,-159.319,22.0752,75,82.06,66,14.97,US,1659476941,84.52
48,1623197,Tual,132.75,-5.6667,71,79.7,83,13.33,ID,1659476941,79.7
49,6096551,Pangnirtung,-65.7125,66.1451,75,48.2,81,11.5,CA,1659476942,48.2
50,1835848,Seoul,126.9778,37.5683,100,78.35,92,6.91,KR,1659476942,78.4
51,2038665,Alihe,123.7167,50.5667,21,65.91,74,2.33,CN,1659476942,65.91
52,1489656,Teya,92.6267,60.3778,100,49.17,98,1.86,RU,1659476862,49.17
53,5021632,Cloquet,-92.4594,46.7216,100,70.57,71,4.61,US,1659476943,79.99
54,58933,Garoowe,48.4845,8.4054,50,74.71,59,29.62,SO,1659476943,74.71
55,2122090,Pevek,170.3133,69.7008,100,37.71,99,5.95,RU,1659476943,37.71
56,2017155,Saskylakh,114.0833,71.9167,100,43.56,79,8.37,RU,1659476944,43.56
57,5380420,Pacifica,-122.4869,37.6138,75,68.05,80,18.41,US,1659476944,94.6
58,3860443,Comodoro Rivadavia,-67.5,-45.8667,0,48.06,46,10.36,AR,1659476944,48.06
59,2163355,Hobart,147.3294,-42.8794,75,51.42,75,12.66,AU,1659476885,52.27
60,2643044,Margate,1.3862,51.3813,31,65.84,83,4.0,GB,1659476945,66.69
61,1729469,Baculin,126.5842,7.4525,96,78.4,77,2.3,PH,1659476945,78.4
62,1735106,George Town,100.3354,5.4112,20,77.76,93,5.01,MY,1659476707,78.89
63,2112802,Hasaki,140.8333,35.7333,86,82.8,90,7.29,JP,1659476946,82.8
64,286245,Sur,59.5289,22.5667,3,89.06,62,6.49,OM,1659476946,89.06
65,1282256,Hithadhoo,73.0833,-0.6,60,80.08,77,12.46,MV,1659476947,80.08
66,2112309,Katsuura,140.3,35.1333,91,82.22,87,11.01,JP,1659476947,82.22
67,2400547,Gamba,10.0,-2.65,54,69.91,95,6.33,GA,1659476947,69.91
68,3874787,Punta Arenas,-70.9167,-53.15,75,42.91,87,5.75,CL,1659476908,42.91
69,3671387,Puerto Nariño,-70.3831,-3.7703,100,78.67,91,1.36,CO,1659476948,78.67
70,738647,Trabzon Province,39.8333,40.9167,75,73.49,73,2.3,TR,1659476948,73.49
71,935215,Saint-Philippe,55.7679,-21.3585,37,65.79,80,6.42,RE,1659476949,65.79
72,2013918,Ust-Maya,134.5333,60.4167,100,64.53,88,6.49,RU,1659476949,64.53
73,964420,Port Elizabeth,25.5701,-33.918,2,55.31,82,4.61,ZA,1659476949,55.31
74,1106677,Bambous Virieux,57.7575,-20.3428,40,68.25,77,5.75,MU,1659476950,68.25
75,3137469,Sørland,12.6934,67.667,6,53.46,75,14.9,NO,1659476950,53.46
76,2171099,Codrington,141.9667,-38.2667,84,55.15,69,20.94,AU,1659476950,55.15
77,2128983,Nayoro,142.4578,44.3506,100,69.31,94,2.1,JP,1659476951,69.31
78,2074865,Carnarvon,113.6333,-24.8667,99,66.76,64,19.95,AU,1659476951,66.76
79,2449066,Tombouctou,-3.0,20.0,7,98.91,28,17.45,ML,1659476952,98.91
80,5546220,Saint George,-113.5841,37.1041,0,99.61,27,11.5,US,1659476875,100.44
81,3899695,Ancud,-73.8203,-41.8697,98,46.22,87,4.88,CL,1659476952,46.22
82,1283285,Jumla,82.1838,29.2747,100,62.91,98,0.54,NP,1659476952,62.91
83,2450173,Taoudenni,-3.9836,22.6783,42,105.84,10,5.08,ML,1659476953,105.84
84,5856516,‘Āhuimanu,-157.8378,21.4447,40,82.02,61,18.41,US,1659476953,83.86
85,2110227,Butaritari,172.7902,3.0707,98,82.13,74,15.88,KI,1659476953,82.13
86,2077895,Alice Springs,133.8833,-23.7,75,69.35,24,13.8,AU,1659476954,69.35
87,5855927,Hilo,-155.09,19.7297,75,75.54,89,5.75,US,1659476718,82.27
88,4845585,Westport,-73.3579,41.1415,0,87.3,54,12.66,US,1659476711,91.06
89,2249281,Linguère,-15.1193,15.3953,78,83.53,67,12.41,SN,1659476955,83.53
90,3369157,Cape Town,18.4232,-33.9258,0,55.56,90,5.99,ZA,1659476955,56.12
91,3115824,Muros,-9.0603,42.7762,6,69.1,79,9.42,ES,1659476955,71.69
92,4243719,Macon,-88.9668,39.8667,0,75.29,83,9.22,US,1659476941,82.15
93,1507390,Dikson,80.5464,73.5069,79,41.97,90,9.04,RU,1659476956,41.97
94,3618522,Laguna de Perlas,-83.6712,12.3429,100,77.09,90,17.52,NI,1659476956,77.09
95,1637001,Biak,122.8766,-0.9131,90,74.44,87,6.04,ID,1659476956,74.44
96,549718,Kholm-Zhirkovskiy,33.4731,55.5189,96,61.3,87,5.12,RU,1659476957,61.3
97,2434584,Bousso,16.7117,10.4795,96,71.28,94,4.36,TD,1659476957,71.28
98,2206894,Hokitika,170.9667,-42.7167,25,52.95,83,9.24,NZ,1659476957,52.95
99,5733351,Jackson,-122.8345,42.4165,0,94.69,37,5.99,US,1659476958,97.59
100,5930890,Courtenay,-124.9936,49.6866,75,70.79,53,6.91,CA,1659476719,80.02
101,2155415,New Norfolk,147.0587,-42.7826,100,48.51,78,1.99,AU,1659476958,51.93
102,5870133,Nome,-165.4064,64.5011,0,68.07,46,10.36,US,1659476663,69.17
103,6144195,Senneterre,-77.2328,48.3835,18,68.49,41,5.88,CA,1659476959,68.49
104,4034551,Faanui,-151.75,-16.4833,35,78.46,65,24.29,PF,1659476959,78.46
105,6165406,Thompson,-97.8558,55.7435,100,57.36,94,6.91,CA,1659476959,57.36
106,6185377,Yellowknife,-114.3525,62.456,20,68.52,28,6.91,CA,1659476831,68.52
107,3369174,Calvinia,19.776,-31.4707,98,56.71,68,5.1,ZA,1659476960,56.71
108,2264557,Ponta do Sol,-17.1,32.6667,8,71.38,82,6.44,PT,1659476960,71.71
109,2374583,Bubaque,-15.8333,11.2833,52,79.56,82,10.8,GW,1659476961,79.56
110,3145649,Moen,18.6123,69.1304,75,52.52,93,2.3,NO,1659476961,52.52
111,2510573,Teguise,-13.564,29.0605,20,70.02,83,19.57,ES,1659476961,70.02
112,7872834,Baden,16.233,47.9974,67,70.14,73,2.46,AT,1659476962,74.62
113,5563839,Fortuna,-124.1573,40.5982,0,69.82,73,16.11,US,1659476962,73.92
114,1052944,Angoche,39.9086,-16.2325,23,72.09,81,7.85,MZ,1659476899,72.09
115,1706466,Ligayan,119.4706,4.6533,95,83.68,71,6.93,PH,1659476962,83.68
116,2234794,Banyo,11.8167,6.75,98,64.04,96,3.13,CM,1659476733,64.04
117,3609667,French Harbor,-86.4333,16.35,40,82.08,93,10.36,HN,1659476963,82.4
118,3440777,Rocha,-54.3333,-34.4833,42,54.18,98,5.79,UY,1659476963,54.18
119,2156643,Mount Gambier,140.7667,-37.8333,75,53.51,87,19.57,AU,1659476964,53.51
120,2629833,Husavik,-17.3389,66.0449,100,45.28,98,16.78,IS,1659476964,45.28
121,1497337,Kayerkan,87.7602,69.3497,4,42.53,100,8.59,RU,1659476964,42.53
122,5122534,Jamestown,-79.2353,42.097,75,75.0,50,8.05,US,1659476271,77.02
123,3407762,Amapá,-52.0,1.0,99,73.96,95,3.33,BR,1659476965,73.96
124,1177446,Gwadar,62.3254,25.1216,88,81.3,87,9.75,PK,1659476670,81.3
125,2146219,Hervey Bay,152.8535,-25.2986,28,57.02,94,3.0,AU,1659476965,57.02
126,3460214,Jaguariaíva,-49.7058,-24.2511,42,66.72,54,2.84,BR,1659476965,66.72
127,525426,Sobolevo,31.8996,54.4299,100,61.93,93,6.85,RU,1659476966,61.93
128,2274895,Monrovia,-10.7969,6.3005,98,76.77,82,10.25,LR,1659476603,76.77
129,2018498,Olovyannaya,115.5667,50.95,98,67.5,75,3.85,RU,1659476967,67.5
130,2126493,Boshnyakovo,142.1667,49.6333,100,58.64,94,4.09,RU,1659476967,58.64
131,5364271,Laguna,-121.4238,38.421,0,99.01,34,9.22,US,1659476843,103.32
132,3166509,Siniscola,9.6922,40.5719,22,74.75,64,3.85,IT,1659476968,74.75
133,3894426,Coyhaique,-72.0662,-45.5752,75,44.55,65,4.61,CL,1659476717,44.55
134,2012530,Zhigansk,123.3711,66.7697,71,47.84,64,17.92,RU,1659476968,47.84
135,3381538,Grand-Santi,-54.3833,4.25,100,74.86,96,2.39,GF,1659476968,74.86
136,3395458,Maragogi,-35.2225,-9.0122,83,74.84,91,8.28,BR,1659476969,74.84
137,3179216,Celano,13.5398,42.0855,97,63.03,78,1.9,IT,1659476969,65.32
138,305810,Kula,28.6498,38.5473,0,69.53,54,3.65,TR,1659476969,69.53
139,5387494,Ridgecrest,-117.6709,35.6225,20,100.15,24,5.01,US,1659476704,102.02
140,934322,Mahébourg,57.7,-20.4081,40,68.29,77,5.75,MU,1659476970,68.29
141,1526041,Atasū,71.6433,48.6814,95,66.67,64,9.13,KZ,1659476970,66.67
142,2092164,Lorengau,147.2712,-2.0226,86,82.42,76,14.63,PG,1659476738,82.42
143,484290,Privolnyy,46.6587,44.0998,46,73.47,69,7.63,RU,1659476971,73.47
144,1485997,Yeniseysk,92.1703,58.4497,100,51.03,84,3.96,RU,1659476971,51.03
145,2265686,Moura,-7.4486,38.1401,0,75.31,48,5.91,PT,1659476971,75.31
146,2194098,Ahipara,173.1667,-35.1667,100,58.98,80,4.41,NZ,1659476972,58.98
147,3466307,Chapada dos Guimarães,-55.7497,-15.4606,52,87.46,22,4.94,BR,1659476972,87.46
148,2240449,Luanda,13.2343,-8.8368,29,66.2,82,8.05,AO,1659476720,66.2
149,466349,Yurla,54.3223,59.3259,87,54.81,76,2.17,RU,1659476972,54.81
150,3932145,Pisco,-76.2167,-13.7,0,64.45,72,3.44,PE,1659476973,64.45
151,2012956,Yerbogachën,108.0108,61.2767,99,62.92,98,3.47,RU,1659476973,62.92
152,6170031,Tuktoyaktuk,-133.0374,69.4541,75,53.6,87,13.8,CA,1659476973,53.6
153,1510377,Belyy Yar,91.3903,53.6039,75,56.86,89,4.47,RU,1659476974,57.09
154,3374210,São Filipe,-24.4956,14.8961,80,78.21,80,5.28,CV,1659476974,78.21
155,1529660,Aksu,80.2644,41.1231,80,75.58,46,5.44,CN,1659476975,75.58
156,1567788,Soc Trang,105.98,9.6033,94,77.22,89,4.21,VN,1659476975,77.22
157,546105,Nikolskoye,30.7861,59.7035,73,59.5,89,4.27,RU,1659476975,61.81
158,3373329,Arrifes,-25.7,37.7667,75,71.85,78,3.44,PT,1659476975,71.85
159,1528998,Yumen,97.2,40.2833,18,69.67,56,7.23,CN,1659476976,69.67
160,3904906,Santa Cruz de la Sierra,-63.1667,-17.8,40,86.05,54,20.71,BO,1659476937,87.26
161,2646557,Horsham,-0.3272,51.064,0,65.41,88,8.05,GB,1659476976,68.02
162,5882953,Aklavik,-135.0107,68.2191,75,50.0,81,13.8,CA,1659476977,50.0
163,2022083,Kirensk,108.1119,57.7853,100,63.61,97,6.67,RU,1659476977,63.61
164,934479,Grand Gaube,57.6608,-20.0064,0,66.38,75,1.99,MU,1659476977,68.4
165,2015852,Svetlaya,138.3297,46.5389,100,64.81,97,1.68,RU,1659476978,64.81
166,3693584,Pimentel,-79.9342,-6.8367,0,66.49,72,13.8,PE,1659476978,66.49
167,1696188,Palauig,119.9045,15.435,100,80.69,73,3.36,PH,1659476978,80.69
168,964432,Port Alfred,26.891,-33.5906,61,66.24,55,7.38,ZA,1659476979,66.24
169,6089245,Norman Wells,-126.8329,65.282,75,75.24,43,11.5,CA,1659476979,75.24
170,5866583,Saint Paul Harbor,-152.4072,57.79,20,65.71,48,17.27,US,1659476979,65.71
171,1253392,Varkala,76.7067,8.7341,100,74.98,91,18.9,IN,1659476980,74.98
172,2338660,Yaan,8.5667,7.3833,95,71.71,93,3.53,NG,1659476980,71.71
173,3421193,Paamiut,-49.6678,61.994,75,43.56,91,3.4,GL,1659476812,43.56
174,913323,Kaoma,24.8,-14.7833,11,62.37,47,11.21,ZM,1659476981,62.37
175,5367788,Lompoc,-120.4579,34.6391,0,74.32,66,14.97,US,1659476876,80.85
176,3359638,Walvis Bay,14.5053,-22.9575,2,50.95,81,2.3,NA,1659476981,52.09
177,2013921,Ust-Kuyga,135.6,70.0167,100,48.2,72,7.54,RU,1659476981,48.2
178,6167817,Torbay,-52.7314,47.6666,20,76.42,58,13.8,CA,1659476730,77.77
179,2258378,Loandjili,11.8578,-4.7561,29,69.48,92,9.62,CG,1659476982,69.48
180,3353383,Rundu,19.7667,-17.9333,41,61.5,27,5.61,NA,1659476982,61.5
181,5106841,Albany,-73.9662,42.6001,37,84.02,53,1.01,US,1659476707,87.17
182,2028078,Aginskoye,114.53,51.1,100,67.57,75,2.91,RU,1659476983,67.57
183,2138592,Pouembout,164.9,-21.1333,99,74.95,84,5.23,NC,1659476983,74.95
184,1262574,Mūl,79.6667,20.0667,100,79.75,86,1.74,IN,1659476983,79.75
185,1071296,Antalaha,50.2788,-14.9003,59,69.13,76,9.71,MG,1659476983,69.13
186,777019,Vardø,31.1107,70.3705,69,55.38,94,0.0,NO,1659476984,55.38
187,986717,Kruisfontein,24.7314,-34.0033,0,55.0,59,3.53,ZA,1659476984,55.0
188,1185249,Chhāgalnāiya,91.5069,23.03,100,79.38,93,5.01,BD,1659476985,79.38
189,1624041,Ternate,127.4,0.8,100,78.76,82,2.3,ID,1659476985,78.76
190,5924351,Clyde River,-68.5914,70.4692,100,41.23,93,9.22,CA,1659476985,41.23
191,1853371,Ryōtsu-minato,138.4333,38.0833,100,78.26,89,14.99,JP,1659476986,78.26
192,5954718,Flin Flon,-101.865,54.7682,100,58.84,88,12.66,CA,1659476986,58.84
193,5969025,Haines Junction,-137.5108,60.7522,100,53.55,82,2.3,CA,1659476986,53.55
194,3347762,Lubango,13.4925,-14.9172,10,51.57,44,4.45,AO,1659476840,51.57
195,5911745,Burns Lake,-125.7533,54.2331,100,60.22,43,8.08,CA,1659476987,60.22
196,2644037,Llangefni,-4.3106,53.2556,100,63.21,94,32.21,GB,1659476987,67.66
197,2121385,Severo-Kuril'sk,156.125,50.6789,22,55.2,79,7.72,RU,1659476987,55.2
198,3445026,Vila Velha,-40.2925,-20.3297,20,73.94,87,11.5,BR,1659476890,75.15
199,686090,Asău,26.4,46.4333,1,63.52,65,4.63,RO,1659476988,63.52
200,3201047,Dubrovnik,18.0922,42.6481,0,87.44,28,20.71,HR,1659476988,87.44
201,6148373,Sioux Lookout,-91.917,50.1001,40,78.87,53,12.66,CA,1659476988,78.87
202,3792394,Mapiripán,-72.1256,2.8892,84,74.05,94,5.66,CO,1659476989,74.05
203,2093685,Kokopo,152.2633,-4.352,18,81.41,68,6.67,PG,1659476989,81.41
204,5905393,Bonavista,-53.1147,48.6499,97,67.23,72,16.84,CA,1659476989,67.23
205,6137462,Saint-Augustin,-58.6502,51.226,61,66.85,84,19.26,CA,1659476990,66.85
206,4575352,Columbia,-81.0348,34.0007,0,96.03,42,8.05,US,1659476561,97.23
207,1238427,Kuliyapitiya,80.0401,7.4688,100,78.48,93,13.22,LK,1659476990,78.48
208,698861,Novyy Svit,38.0211,47.8059,3,68.23,90,4.63,UA,1659476991,68.23
209,2152659,Port Macquarie,152.9167,-31.4333,100,47.89,70,6.2,AU,1659476761,47.89
210,2013465,Verkhoyansk,133.385,67.5447,99,53.04,73,6.04,RU,1659476991,53.04
211,1510689,Baykit,96.37,61.67,100,53.15,91,2.53,RU,1659476992,53.15
212,2269142,Colares,-9.4469,38.7992,20,69.22,73,21.99,PT,1659476992,70.75
213,3491161,Bull Savanna,-77.5902,17.8868,96,83.37,72,11.18,JM,1659476992,83.37
214,4035715,Avarua,-159.775,-21.2078,75,77.05,53,11.5,CK,1659476992,77.05
215,1179223,Fort Abbas,72.8536,29.1925,55,91.22,55,11.27,PK,1659476993,91.22
216,1657818,Champasak,106.0,14.75,97,72.9,99,0.78,LA,1659476993,72.9
217,3445839,Uberaba,-47.9319,-19.7483,74,81.18,32,4.61,BR,1659476993,81.18
218,5354943,Half Moon Bay,-122.4286,37.4636,0,74.1,64,18.41,US,1659476957,94.87
219,5554428,Ketchikan,-131.6461,55.3422,75,63.07,88,17.27,US,1659476994,63.07
220,3517970,Pochutla,-96.4661,15.7432,49,87.82,59,6.73,MX,1659476994,87.82
221,3372760,Praia da Vitória,-27.0667,38.7333,20,75.45,83,7.54,PT,1659476788,75.76
222,3531368,Celestún,-90.4,20.8667,19,85.39,73,18.57,MX,1659476995,85.39
223,582447,Almaznyy,40.045,48.0448,61,68.11,75,5.03,RU,1659476995,68.11
224,3386213,Touros,-35.4608,-5.1989,45,76.51,85,7.16,BR,1659476995,76.51
225,3423146,Ilulissat,-51.1,69.2167,40,48.22,93,6.91,GL,1659476996,48.22
226,1258731,Rāmānuj Ganj,83.7,23.8,100,77.7,79,1.99,IN,1659476996,77.7
227,1815059,Chenzhou,113.0333,25.8,100,78.71,78,3.67,CN,1659476996,78.71
228,5197085,Lancaster,-76.2499,40.2504,20,87.12,50,13.8,US,1659476857,89.33
229,4462716,Cumberland,-78.8664,35.0502,20,96.51,39,8.05,US,1659476749,99.7
230,4944903,Nantucket,-70.0995,41.2835,0,80.71,83,13.8,US,1659476997,82.51
231,1642773,Japura,102.35,-0.3167,100,73.38,98,2.75,ID,1659476997,73.38
232,556268,Ostrovnoy,39.5131,68.0531,6,53.49,94,7.34,RU,1659476998,53.49
233,1731248,Alugan,125.4808,12.2188,98,80.11,80,0.96,PH,1659476998,80.11
234,4402245,Ozark,-93.206,37.0209,60,94.6,50,3.0,US,1659476844,97.39
235,976361,Middelburg,29.4648,-25.7751,0,47.97,83,4.63,ZA,1659476998,47.97
236,4031574,Provideniya,-173.3,64.3833,0,51.91,76,6.71,RU,1659476999,51.91
237,986134,Kuruman,23.4325,-27.4524,98,50.0,89,19.6,ZA,1659476999,50.0
238,4726521,San Patricio,-97.5169,28.017,9,93.78,46,20.07,US,1659476999,99.32
239,3388847,São Félix do Xingu,-51.995,-6.6447,99,81.52,53,0.85,BR,1659477000,81.52
240,2212775,Sabha,14.4283,27.0377,4,88.27,24,12.24,LY,1659477000,88.27
241,3146684,Lyngdal,7.07,58.1376,100,61.92,91,9.44,NO,1659477000,62.89
242,1268015,Kanhangad,75.1063,12.3081,100,75.94,94,12.41,IN,1659477001,75.94
243,1651810,Airai,125.4092,-8.9266,57,55.15,55,1.95,TL,1659477001,55.15
244,363885,Wau,27.9953,7.7029,42,69.48,91,3.44,SS,1659477002,69.48
245,2070998,Geraldton,114.6,-28.7667,75,57.61,82,12.66,AU,1659476852,57.61
246,2264923,Peniche,-9.3811,39.3558,97,67.8,89,15.75,PT,1659476748,69.3
247,1510916,Barabinsk,78.357,55.3571,6,50.54,85,7.31,RU,1659477002,50.54
248,3372964,Lagoa,-27.9833,39.05,5,74.28,84,15.52,PT,1659477003,74.28
249,4032420,Neiafu,-173.9833,-18.65,40,77.68,88,9.22,TO,1659477003,77.68
250,2381972,Adrar,-10.0711,20.5022,10,95.18,31,16.8,MR,1659477004,95.18
251,1733697,Semporna,118.6112,4.4818,100,77.97,86,2.73,MY,1659477004,77.97
252,2630299,Hofn,-15.2082,64.2539,37,49.57,72,12.77,IS,1659477004,49.57
253,2111884,Miyako,141.9525,39.6367,100,71.98,99,5.39,JP,1659477005,71.98
254,3996426,Matamoros,-103.25,25.5333,75,91.51,25,9.22,MX,1659477005,91.51
255,1337610,Thinadhoo,72.9333,0.5333,77,80.06,77,12.95,MV,1659477005,80.06
256,1049261,Chimoio,33.4833,-19.1164,100,56.95,100,1.77,MZ,1659477006,57.06
257,2142316,Yeppoon,150.7333,-23.1333,15,62.38,90,7.87,AU,1659477006,62.38
258,5557293,Sitka,-135.33,57.0531,100,55.29,94,3.44,US,1659477007,55.29
259,3421982,Maniitsoq,-52.9,65.4167,99,43.5,92,7.78,GL,1659477007,43.5
260,2094342,Kavieng,150.7967,-2.5744,39,82.85,74,15.3,PG,1659477007,82.85
261,1524787,South Kazakhstan Region,68.0,43.0,48,75.31,50,11.41,KZ,1659477008,75.31
262,1895695,Kushima,131.2333,31.4583,98,80.58,92,1.43,JP,1659477008,80.58
263,1293625,Dawei,98.2,14.0833,100,75.87,96,3.98,MM,1659477008,75.87
264,3452599,Posse,-46.3694,-14.0931,11,74.89,32,6.71,BR,1659477009,74.89
265,5110365,Broome,-75.833,42.2506,0,81.68,54,14.97,US,1659477009,85.53
266,2186363,Muriwai Beach,174.45,-36.8167,93,53.98,93,5.26,NZ,1659477009,56.77
267,910361,Limulunga,23.1376,-15.0969,9,63.63,44,7.11,ZM,1659477010,63.63
268,3374333,Praia,-23.5087,14.9215,20,79.34,78,4.61,CV,1659477010,79.34
269,3355672,Lüderitz,15.1594,-26.6481,0,54.12,80,3.06,NA,1659477010,54.12
270,2132606,Samarai,150.6667,-10.6167,38,81.3,83,12.71,PG,1659477011,81.3
271,2186111,Ngunguru,174.5,-35.6167,100,59.52,79,7.25,NZ,1659477011,59.52
